unique_id,page_number,title,approval_status,address,date,municipality,pdf_link
gmb-2022-313222,8,"Wet toeristische verhuur, Nachtegaallaan 5 te Den Haag",,geen 'verleend',11-07-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-313222.pdf
gmb-2022-313115,8,"Wet toeristische verhuur, Scheveningseweg 108 te Den Haag",,geen 'verleend',11-07-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-313115.pdf
gmb-2022-324652,8,"Wet toeristische verhuur, Berberisstraat 1 te Den Haag",,geen 'verleend',15-07-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-324652.pdf
gmb-2022-63711,11,"Wet toeristische verhuur, Ampèrestraat 87 te Den Haag",,geen 'verleend',14-02-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-63711.pdf
gmb-2022-265903,8,"Wet toeristische verhuur, Van Brederodestraat 125 te Den Haag",,geen 'verleend',13-06-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-265903.pdf
gmb-2022-265519,8,"Wet toeristische verhuur, Van Neckstraat 95 te Den Haag",,geen 'verleend',13-06-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-265519.pdf
gmb-2022-227517,9,"Wet toeristische verhuur, Wassenaarsestraat 99 te Den Haag",,geen 'verleend',19-05-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-227517.pdf
gmb-2022-227513,9,"Wet toeristische verhuur, Roelofsstraat 176 te Den Haag",,geen 'verleend',19-05-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-227513.pdf
gmb-2022-218918,9,"Wet toeristische verhuur, Duinstraat 87 te Den Haag",,geen 'verleend',16-05-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-218918.pdf
gmb-2022-217186,9,"Wet toeristische verhuur, Prins Hendrikstraat 5 te Den Haag",,geen 'verleend',16-05-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-217186.pdf
gmb-2022-217181,9,"Wet toeristische verhuur, Korbootstraat 57 te Den Haag",,geen 'verleend',16-05-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-217181.pdf
gmb-2022-218948,9,"Wet toeristische verhuur, Witte de Withstraat 22 te Den Haag",,geen 'verleend',16-05-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-218948.pdf
gmb-2022-216244,9,"Wet toeristische verhuur, Mozartlaan 432 te Den Haag",,geen 'verleend',13-05-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-216244.pdf
gmb-2022-216385,9,"Wet toeristische verhuur, IJmuidenstraat 25 te Den Haag",,geen 'verleend',13-05-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-216385.pdf
gmb-2022-216089,9,"Wet toeristische verhuur, Mezenlaan 46B te Den Haag",,geen 'verleend',13-05-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-216089.pdf
gmb-2022-216248,9,"Wet toeristische verhuur, Adriaan Coenenstraat 5 te Den Haag",,geen 'verleend',13-05-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-216248.pdf
gmb-2022-215941,9,"Wet toeristische verhuur, Pluvierstraat 386 te Den Haag",,geen 'verleend',13-05-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-215941.pdf
gmb-2022-216344,9,"Wet toeristische verhuur, Soetensstraat 10 te Den Haag",,geen 'verleend',13-05-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-216344.pdf
gmb-2022-215987,9,"Wet toeristische verhuur, Rijswijkse Landingslaan 146 te Den Haag",,geen 'verleend',13-05-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-215987.pdf
gmb-2022-196461,9,"Wet toeristische verhuur, Tomatenstraat 297 te Den Haag",,geen 'verleend',02-05-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-196461.pdf
gmb-2022-196512,9,"Wet toeristische verhuur, Gevers Deynootweg 119B te Den Haag",,geen 'verleend',02-05-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-196512.pdf
gmb-2022-196671,9,"Wet toeristische verhuur, Antheunisstraat 62 te Den Haag",,geen 'verleend',02-05-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-196671.pdf
gmb-2022-196737,9,"Wet toeristische verhuur, Treilerweg 18C te Den Haag",,geen 'verleend',02-05-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-196737.pdf
gmb-2022-196674,9,"Wet toeristische verhuur, Messstraat 16 te Den Haag",,geen 'verleend',02-05-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-196674.pdf
gmb-2022-193171,9,"Wet toeristische verhuur, Assendelftstraat 35 te Den Haag",,geen 'verleend',29-04-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-193171.pdf
gmb-2022-236522,9,"Wet toeristische verhuur, Willem Kuijperstraat 53 te Den Haag",,geen 'verleend',25-05-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-236522.pdf
gmb-2022-236556,9,"Wet toeristische verhuur, Middelburgsestraat 9 te Den Haag",,geen 'verleend',25-05-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-236556.pdf
gmb-2022-243451,9,"Wet toeristische verhuur, Mallemolen 55 59 te Den Haag",,geen 'verleend',30-05-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-243451.pdf
gmb-2022-243000,9,"Wet toeristische verhuur, Obrechtstraat 46 te Den Haag",,geen 'verleend',30-05-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-243000.pdf
gmb-2022-265823,8,"Wet toeristische verhuur, Leeuwerikplein 17 te Den Haag",,geen 'verleend',13-06-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-265823.pdf
gmb-2022-262729,8,"Wet toeristische verhuur, Zeilstraat 124 te Den Haag",,geen 'verleend',10-06-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-262729.pdf
gmb-2022-262640,8,"Wet toeristische verhuur, Gaffelstraat 78 te Den Haag",,geen 'verleend',10-06-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-262640.pdf
gmb-2022-262672,8,"Wet toeristische verhuur, Nieuwe Parklaan 109A te Den Haag",,geen 'verleend',10-06-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-262672.pdf
gmb-2022-262616,8,"Wet toeristische verhuur, Regentesselaan 84 te Den Haag",,geen 'verleend',10-06-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-262616.pdf
gmb-2022-262705,8,"Wet toeristische verhuur, Hugo de Grootstraat 7A te Den Haag",,geen 'verleend',10-06-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-262705.pdf
gmb-2022-254213,9,"Wet toeristische verhuur, Havenkade 12 te Den Haag",,geen 'verleend',07-06-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-254213.pdf
gmb-2022-254752,9,"Wet toeristische verhuur, Hazelaarstraat 59 te Den Haag",,geen 'verleend',07-06-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-254752.pdf
gmb-2022-252601,9,"Wet toeristische verhuur, Obrechtstraat 156 te Den Haag",,geen 'verleend',03-06-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-252601.pdf
gmb-2022-265904,8,"Wet toeristische verhuur, Zevenwoudenlaan 54 te Den Haag",,geen 'verleend',13-06-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-265904.pdf
gmb-2022-252686,9,"Wet toeristische verhuur, Snoekstraat 2 te Den Haag",,geen 'verleend',03-06-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-252686.pdf
gmb-2022-252251,9,"Wet toeristische verhuur, Sinaasappelstraat 110 te Den Haag",,geen 'verleend',03-06-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-252251.pdf
gmb-2022-249777,9,"Wet toeristische verhuur, Boswinde 95 te Den Haag",,geen 'verleend',02-06-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-249777.pdf
gmb-2022-250758,9,"Wet toeristische verhuur, Lupineweg 33 te Den Haag",,geen 'verleend',02-06-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-250758.pdf
gmb-2022-249853,9,"Wet toeristische verhuur, Wassenaarsestraat 100 te Den Haag",,geen 'verleend',02-06-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-249853.pdf
gmb-2022-249918,9,"Wet toeristische verhuur, Edisonstraat 138 te Den Haag",,geen 'verleend',02-06-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-249918.pdf
gmb-2022-249889,9,"Wet toeristische verhuur, Renbaanstraat 41 te Den Haag",,geen 'verleend',02-06-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-249889.pdf
gmb-2022-249883,9,"Wet toeristische verhuur, Mispelstraat 31 te Den Haag",,geen 'verleend',02-06-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-249883.pdf
gmb-2022-243346,9,"Wet toeristische verhuur, Paulus Buijsstraat 25A te Den Haag",,geen 'verleend',30-05-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-243346.pdf
gmb-2022-243087,9,"Wet toeristische verhuur, Berkenbosch Blokstraat 19 te Den Haag",,geen 'verleend',30-05-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-243087.pdf
gmb-2022-252187,9,"Wet toeristische verhuur, Van Moersselestraat 7 te Den Haag",,geen 'verleend',03-06-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-252187.pdf
gmb-2022-363041,7,"Wet toeristische verhuur, Keizerstraat 171F te Den Haag",,geen 'verleend',09-08-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-363041.pdf
gmb-2022-63693,11,"Wet toeristische verhuur, Amalia van Solmsstraat 126 te Den Haag",,geen 'verleend',14-02-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-63693.pdf
gmb-2022-63728,11,"Wet toeristische verhuur, Groot Hertoginnelaan 49 te Den Haag",,geen 'verleend',14-02-2022,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2022-63728.pdf
gmb-2021-311331,12,"Wet toeristische verhuur, Kwartellaan 33 te Den Haag",,geen 'verleend',10-09-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-311331.pdf
gmb-2021-311333,12,"Wet toeristische verhuur, Nassau Dillenburgstraat 24 te Den Haag",,geen 'verleend',10-09-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-311333.pdf
gmb-2021-311265,12,"Wet toeristische verhuur, Gevers Deynootweg 141 te Den Haag",,geen 'verleend',10-09-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-311265.pdf
gmb-2021-311241,12,"Wet toeristische verhuur, Van Swietenstraat 142 te Den Haag",,geen 'verleend',10-09-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-311241.pdf
gmb-2021-311299,12,"Wet toeristische verhuur, Wassenaarseweg 23 te Den Haag",,geen 'verleend',10-09-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-311299.pdf
gmb-2021-309178,12,"Wet toeristische verhuur, Roelofsstraat 7 te Den Haag",,geen 'verleend',09-09-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-309178.pdf
gmb-2021-297112,12,"Wet toeristische verhuur, Reinkenstraat 12A te Den Haag",,geen 'verleend',01-09-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-297112.pdf
gmb-2021-296985,12,"Wet toeristische verhuur, Piet Heinstraat 61 te Den Haag",,geen 'verleend',01-09-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-296985.pdf
gmb-2021-297248,12,"Wet toeristische verhuur, Prins Hendrikstraat 55 30 te Den Haag",,geen 'verleend',01-09-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-297248.pdf
gmb-2021-297533,12,"Wet toeristische verhuur, Katwijkstraat 95 te Den Haag",,geen 'verleend',01-09-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-297533.pdf
gmb-2021-296017,13,"Wet toeristische verhuur, Van Aerssenstraat 124 te Den Haag",,geen 'verleend',31-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-296017.pdf
gmb-2021-296018,13,"Wet toeristische verhuur, Duivelandsestraat 85 te Den Haag",,geen 'verleend',31-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-296018.pdf
gmb-2021-296031,13,"Wet toeristische verhuur, Kleine Nobelstraat 3 te Den Haag",,geen 'verleend',31-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-296031.pdf
gmb-2021-293169,13,"Wet toeristische verhuur, Begoniastraat 218 te Den Haag",,geen 'verleend',30-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-293169.pdf
gmb-2021-293258,13,"Wet toeristische verhuur, Usselincxstraat 143 te Den Haag",,geen 'verleend',30-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-293258.pdf
gmb-2021-293202,13,"Wet toeristische verhuur, Haanplein 4 te Den Haag",,geen 'verleend',30-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-293202.pdf
gmb-2021-293291,13,"Wet toeristische verhuur, Ripperdastraat 75 te Den Haag",,geen 'verleend',30-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-293291.pdf
gmb-2021-292966,13,"Wet toeristische verhuur, Galileïstraat 111 te Den Haag",,geen 'verleend',30-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-292966.pdf
gmb-2021-293096,13,"Wet toeristische verhuur, Tannhäuserstraat 12A te Den Haag",,geen 'verleend',30-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-293096.pdf
gmb-2021-311268,12,"Wet toeristische verhuur, Dibbetsstraat 87 te Den Haag",,geen 'verleend',10-09-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-311268.pdf
gmb-2021-293128,13,"Wet toeristische verhuur, Maaswijkstraat 118 te Den Haag",,geen 'verleend',30-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-293128.pdf
gmb-2021-314990,12,"Wet toeristische verhuur, Herschelstraat 58 te Den Haag",,geen 'verleend',14-09-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-314990.pdf
gmb-2021-320649,12,"Wet toeristische verhuur, Sloepstraat 56 te Den Haag",,geen 'verleend',17-09-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-320649.pdf
gmb-2021-368038,11,"Wet toeristische verhuur, Kanaalweg 31 te Den Haag",,geen 'verleend',20-10-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-368038.pdf
gmb-2021-349981,11,"Wet toeristische verhuur, Antonie Duyckstraat 5 te Den Haag",,geen 'verleend',07-10-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-349981.pdf
gmb-2021-347414,11,"Wet toeristische verhuur, Copernicusstraat 94 te Den Haag",,geen 'verleend',06-10-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-347414.pdf
gmb-2021-342090,11,"Wet toeristische verhuur, Valeriusstraat 3 te Den Haag",,geen 'verleend',04-10-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-342090.pdf
gmb-2021-342124,11,"Wet toeristische verhuur, Valkenboskade 315 te Den Haag",,geen 'verleend',04-10-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-342124.pdf
gmb-2021-337794,11,"Wet toeristische verhuur, Stevinstraat 62 te Den Haag",,geen 'verleend',30-09-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-337794.pdf
gmb-2021-337817,11,"Wet toeristische verhuur, Fultonstraat 113 te Den Haag",,geen 'verleend',30-09-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-337817.pdf
gmb-2021-337793,11,"Wet toeristische verhuur, Ankerstraat 43 te Den Haag",,geen 'verleend',30-09-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-337793.pdf
gmb-2021-337844,11,"Wet toeristische verhuur, Weststraat 13 te Den Haag",,geen 'verleend',30-09-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-337844.pdf
gmb-2021-331791,12,"Wet toeristische verhuur, Sumatrastraat 27 te Den Haag",,geen 'verleend',27-09-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-331791.pdf
gmb-2021-331754,12,"Wet toeristische verhuur, Zeilstraat 88 te Den Haag",,geen 'verleend',27-09-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-331754.pdf
gmb-2021-329175,12,"Wet toeristische verhuur, Dirk Hoogenraadstraat 107 te Den Haag",,geen 'verleend',23-09-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-329175.pdf
gmb-2021-329182,12,"Wet toeristische verhuur, Zuiderparklaan 35 te Den Haag",,geen 'verleend',23-09-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-329182.pdf
gmb-2021-329176,12,"Wet toeristische verhuur, Galileïstraat 88 te Den Haag",,geen 'verleend',23-09-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-329176.pdf
gmb-2021-329100,12,"Wet toeristische verhuur, Usselincxstraat 134 te Den Haag",,geen 'verleend',23-09-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-329100.pdf
gmb-2021-329065,12,"Wet toeristische verhuur, Cornelis Jolstraat 25 te Den Haag",,geen 'verleend',23-09-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-329065.pdf
gmb-2021-328942,12,"Wet toeristische verhuur, Boegstraat 20 te Den Haag",,geen 'verleend',23-09-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-328942.pdf
gmb-2021-329225,12,"Wet toeristische verhuur, Prins Willem-Alexanderweg 231 te Den Haag",,geen 'verleend',23-09-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-329225.pdf
gmb-2021-320652,12,"Wet toeristische verhuur, Zeewindelaan 6 te Den Haag",,geen 'verleend',17-09-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-320652.pdf
gmb-2021-319076,12,"Wet toeristische verhuur, Wassenaarsestraat 79 te Den Haag",,geen 'verleend',16-09-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-319076.pdf
gmb-2021-292840,13,"Wet toeristische verhuur, Harstenhoekweg 13A te Den Haag",,geen 'verleend',30-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-292840.pdf
gmb-2021-292791,13,"Wet toeristische verhuur, Werfstraat 148 te Den Haag",,geen 'verleend',30-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-292791.pdf
gmb-2021-293206,13,"Wet toeristische verhuur, Van Egmondstraat 138 te Den Haag",,geen 'verleend',30-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-293206.pdf
gmb-2021-275508,13,"Wet toeristische verhuur, Suezkade 77 te Den Haag",,geen 'verleend',13-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-275508.pdf
gmb-2021-275616,13,"Wet toeristische verhuur, Mient 201G te Den Haag",,geen 'verleend',13-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-275616.pdf
gmb-2021-272169,13,"Wet toeristische verhuur, Newtonstraat 189 te Den Haag",,geen 'verleend',11-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-272169.pdf
gmb-2021-271526,13,"Wet toeristische verhuur, Koningin Emmakade 23 te Den Haag",,geen 'verleend',11-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-271526.pdf
gmb-2021-271489,13,"Wet toeristische verhuur, Duinweg 17 te Den Haag",,geen 'verleend',11-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-271489.pdf
gmb-2021-270104,13,"Wet toeristische verhuur, Noordwijkstraat 16 te Den Haag",,geen 'verleend',10-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-270104.pdf
gmb-2021-268418,13,"Wet toeristische verhuur, Vlasakkersstraat 110 te Den Haag",,geen 'verleend',09-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-268418.pdf
gmb-2021-268400,13,"Wet toeristische verhuur, Zeekant 14 te Den Haag",,geen 'verleend',09-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-268400.pdf
gmb-2021-267974,13,"Wet toeristische verhuur, Badhuiskade 5D te Den Haag",,geen 'verleend',09-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-267974.pdf
gmb-2021-268161,13,"Wet toeristische verhuur, Van Tuyllstraat 19 te Den Haag",,geen 'verleend',09-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-268161.pdf
gmb-2021-268391,13,"Wet toeristische verhuur, Groningsestraat 49 te Den Haag",,geen 'verleend',09-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-268391.pdf
gmb-2021-266714,13,"Wet toeristische verhuur, Bosschestraat 131 te Den Haag",,geen 'verleend',06-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-266714.pdf
gmb-2021-266829,13,"Wet toeristische verhuur, Goudreinetstraat 219 te Den Haag",,geen 'verleend',06-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-266829.pdf
gmb-2021-266740,13,"Wet toeristische verhuur, Noordwijkstraat 22 te Den Haag",,geen 'verleend',06-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-266740.pdf
gmb-2021-266760,13,"Wet toeristische verhuur, Gaslaan 51 te Den Haag",,geen 'verleend',06-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-266760.pdf
gmb-2021-266780,13,"Wet toeristische verhuur, Arnhemsestraat 65 te Den Haag",,geen 'verleend',06-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-266780.pdf
gmb-2021-265517,13,"Wet toeristische verhuur, Van Bylandtstraat 137 te Den Haag",,geen 'verleend',06-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-265517.pdf
gmb-2021-264591,13,"Wet toeristische verhuur, Seinpoststraat 32 te Den Haag",,geen 'verleend',05-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-264591.pdf
gmb-2021-262792,13,"Wet toeristische verhuur, Gaffelstraat 86 te Den Haag",,geen 'verleend',04-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-262792.pdf
gmb-2021-275532,13,"Wet toeristische verhuur, Sonderdankstraat 5 te Den Haag",,geen 'verleend',13-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-275532.pdf
gmb-2021-275551,13,"Wet toeristische verhuur, Duchattelstraat 22 te Den Haag",,geen 'verleend',13-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-275551.pdf
gmb-2021-275620,13,"Wet toeristische verhuur, Dr. de Visserplein 25 te Den Haag",,geen 'verleend',13-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-275620.pdf
gmb-2021-277660,13,"Wet toeristische verhuur, Weissenbruchstraat 194 te Den Haag",,geen 'verleend',16-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-277660.pdf
gmb-2021-292219,13,"Wet toeristische verhuur, 2e De Carpentierstraat 183 te Den Haag",,geen 'verleend',27-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-292219.pdf
gmb-2021-287618,13,"Wet toeristische verhuur, Ten Hovestraat 12 te Den Haag",,geen 'verleend',25-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-287618.pdf
gmb-2021-285374,13,"Wet toeristische verhuur, Herschelstraat 54 te Den Haag",,geen 'verleend',23-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-285374.pdf
gmb-2021-285180,13,"Wet toeristische verhuur, Han Stijkelplein 28 te Den Haag",,geen 'verleend',23-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-285180.pdf
gmb-2021-285339,13,"Wet toeristische verhuur, Johannes Camphuijsstraat 225 te Den Haag",,geen 'verleend',23-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-285339.pdf
gmb-2021-285434,13,"Wet toeristische verhuur, Pauwenlaan 9 te Den Haag",,geen 'verleend',23-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-285434.pdf
gmb-2021-283476,13,"Wet toeristische verhuur, Prinsestraat 83 te Den Haag",,geen 'verleend',20-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-283476.pdf
gmb-2021-277553,13,"Wet toeristische verhuur, Honselersdijkstraat 66 te Den Haag",,geen 'verleend',16-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-277553.pdf
gmb-2021-277680,13,"Wet toeristische verhuur, Ananasstraat 10 te Den Haag",,geen 'verleend',16-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-277680.pdf
gmb-2021-367794,11,"Wet toeristische verhuur, Fultonstraat 237 te Den Haag",,geen 'verleend',20-10-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-367794.pdf
gmb-2021-277681,13,"Wet toeristische verhuur, Sinaasappelstraat 87 te Den Haag",,geen 'verleend',16-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-277681.pdf
gmb-2021-277467,13,"Wet toeristische verhuur, Kruisbeklaan 7 te Den Haag",,geen 'verleend',16-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-277467.pdf
gmb-2021-277607,13,"Wet toeristische verhuur, Duivelandsestraat 117 te Den Haag",,geen 'verleend',16-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-277607.pdf
gmb-2021-277493,13,"Wet toeristische verhuur, Pauwenlaan 62 te Den Haag",,geen 'verleend',16-08-2021,'s-Gravenhage,https://zoek.officielebekendmakingen.nl/gmb-2021-277493.pdf
